"","fips","sex","x.race.g1","variable","value"
"1837",54,1,2,"cvdinfr4",0.125542678
"1838",54,1,3,"cvdinfr4",0
"1839",54,1,4,"cvdinfr4",0.095593852
"1840",54,1,5,"cvdinfr4",0.256102156
"1841",54,1,6,"cvdinfr4",0.097105975
"1842",54,2,1,"cvdinfr4",0.060844487
"1843",54,2,2,"cvdinfr4",0.065536474
"1844",54,2,3,"cvdinfr4",0.070815487
"1845",54,2,4,"cvdinfr4",0.093868811
"1846",54,2,5,"cvdinfr4",0.075245966
"1847",54,2,6,"cvdinfr4",0.061668637
"1848",54,3,1,"cvdinfr4",0.077818842
"1849",54,3,2,"cvdinfr4",0.09444374
"1850",54,3,3,"cvdinfr4",0.031748134
"1851",54,3,4,"cvdinfr4",0.094785562
"1852",54,3,5,"cvdinfr4",0.176475122
"1853",54,3,6,"cvdinfr4",0.079012339
"1854",55,1,1,"cvdinfr4",0.058498123
"1855",55,1,2,"cvdinfr4",0.027726979
"1856",55,1,3,"cvdinfr4",0.02331886
"1857",55,1,4,"cvdinfr4",0.043589522
"1858",55,1,5,"cvdinfr4",0.074686697
"1859",55,1,6,"cvdinfr4",0.054256881
"1860",55,2,1,"cvdinfr4",0.038101151
"1861",55,2,2,"cvdinfr4",0.03062457
"1862",55,2,3,"cvdinfr4",0.037357297
"1863",55,2,4,"cvdinfr4",0.004571547
"1864",55,2,5,"cvdinfr4",0.004668434
"1865",55,2,6,"cvdinfr4",0.036141565
"1866",55,3,1,"cvdinfr4",0.048104602
"1867",55,3,2,"cvdinfr4",0.029498345
"1868",55,3,3,"cvdinfr4",0.028706179
"1869",55,3,4,"cvdinfr4",0.024339984
"1870",55,3,5,"cvdinfr4",0.036461884
"1871",55,3,6,"cvdinfr4",0.045052949
"1872",56,1,1,"cvdinfr4",0.056548436
"1873",56,1,2,"cvdinfr4",0
"1874",56,1,3,"cvdinfr4",0.069134338
"1875",56,1,4,"cvdinfr4",0.057691052
"1876",56,1,5,"cvdinfr4",0.021965524
"1877",56,1,6,"cvdinfr4",0.056307162
"1878",56,2,1,"cvdinfr4",0.04918992
"1879",56,2,2,"cvdinfr4",0.156701266
"1880",56,2,3,"cvdinfr4",0.01259961
"1881",56,2,4,"cvdinfr4",0.004703378
"1882",56,2,5,"cvdinfr4",0.042503637
"1883",56,2,6,"cvdinfr4",0.045026482
"1884",56,3,1,"cvdinfr4",0.052949426
"1885",56,3,2,"cvdinfr4",0.068233844
"1886",56,3,3,"cvdinfr4",0.03919349
"1887",56,3,4,"cvdinfr4",0.034220208
"1888",56,3,5,"cvdinfr4",0.031455583
"1889",56,3,6,"cvdinfr4",0.050776524
"1890",66,1,1,"cvdinfr4",0.003953835
"1891",66,1,2,"cvdinfr4",0
"1892",66,1,3,"cvdinfr4",0.055761715
"1893",66,1,4,"cvdinfr4",0.050953053
"1894",66,1,5,"cvdinfr4",0.009391945
"1895",66,1,6,"cvdinfr4",0.041314343
"1896",66,2,1,"cvdinfr4",0.01389028
"1897",66,2,2,"cvdinfr4",0
"1898",66,2,3,"cvdinfr4",0.053400571
"1899",66,2,4,"cvdinfr4",0.023767872
"1900",66,2,5,"cvdinfr4",0.025883482
"1901",66,2,6,"cvdinfr4",0.024992735
"1902",66,3,1,"cvdinfr4",0.00764083
"1903",66,3,2,"cvdinfr4",0
"1904",66,3,3,"cvdinfr4",0.054806269
"1905",66,3,4,"cvdinfr4",0.037029338
"1906",66,3,5,"cvdinfr4",0.017500243
"1907",66,3,6,"cvdinfr4",0.033292475
"1908",72,1,1,"cvdinfr4",0.111392007
"1909",72,1,2,"cvdinfr4",0
"1910",72,1,3,"cvdinfr4",0.063772562
"1911",72,1,4,"cvdinfr4",0
"1912",72,1,5,"cvdinfr4",0
"1913",72,1,6,"cvdinfr4",0.063734956
"1914",72,2,1,"cvdinfr4",0.041189404
"1915",72,2,2,"cvdinfr4",0.246663005
"1916",72,2,3,"cvdinfr4",0.063451154
"1917",72,2,4,"cvdinfr4",0
"1918",72,2,6,"cvdinfr4",0.063483036
"1919",72,3,1,"cvdinfr4",0.071869884
"1920",72,3,2,"cvdinfr4",0.130306252
"1921",72,3,3,"cvdinfr4",0.063601895
"1922",72,3,4,"cvdinfr4",0
"1923",72,3,5,"cvdinfr4",0
"1924",72,3,6,"cvdinfr4",0.063601066
"1925",78,1,1,"cvdinfr4",0.165123583
"1926",78,1,2,"cvdinfr4",0.023292359
"1927",78,1,3,"cvdinfr4",0.000564189
"1928",78,1,4,"cvdinfr4",0.171303346
"1929",78,1,5,"cvdinfr4",0
"1930",78,1,6,"cvdinfr4",0.043304972
"1931",78,2,1,"cvdinfr4",0
"1932",78,2,2,"cvdinfr4",0.014787087
"1933",78,2,3,"cvdinfr4",0.016796826
"1934",78,2,4,"cvdinfr4",0.024998923
"1935",78,2,5,"cvdinfr4",0.110474516
"1936",78,2,6,"cvdinfr4",0.016482303
"1937",78,3,1,"cvdinfr4",0.099190476
"1938",78,3,2,"cvdinfr4",0.018471991
"1939",78,3,3,"cvdinfr4",0.009036689
"1940",78,3,4,"cvdinfr4",0.104529745
"1941",78,3,5,"cvdinfr4",0.0734638
"1942",78,3,6,"cvdinfr4",0.028803776
"1943",1,1,1,"cvdstrk3",0.059826079
"1944",1,1,2,"cvdstrk3",0.052025399
"1945",1,1,3,"cvdstrk3",0.023420214
"1946",1,1,4,"cvdstrk3",0.014374338
"1947",1,1,5,"cvdstrk3",0.085445631
"1948",1,1,6,"cvdstrk3",0.055710653
"1949",1,2,1,"cvdstrk3",0.066959956
"1950",1,2,2,"cvdstrk3",0.051079204
"1951",1,2,3,"cvdstrk3",0.076981808
"1952",1,2,4,"cvdstrk3",0.101671125
"1953",1,2,5,"cvdstrk3",0.022856068
"1954",1,2,6,"cvdstrk3",0.063365787
"1955",1,3,1,"cvdstrk3",0.063514004
"1956",1,3,2,"cvdstrk3",0.051500489
"1957",1,3,3,"cvdstrk3",0.048414233
"1958",1,3,4,"cvdstrk3",0.055322124
"1959",1,3,5,"cvdstrk3",0.059173297
"1960",1,3,6,"cvdstrk3",0.059712734
"1961",2,1,1,"cvdstrk3",0.02169219
"1962",2,1,2,"cvdstrk3",0.018882868
"1963",2,1,3,"cvdstrk3",0
"1964",2,1,4,"cvdstrk3",0.053532948
"1965",2,1,5,"cvdstrk3",0.008848248
"1966",2,1,6,"cvdstrk3",0.025364842
"1967",2,2,1,"cvdstrk3",0.033711626
"1968",2,2,2,"cvdstrk3",0.003097394
"1969",2,2,3,"cvdstrk3",0
"1970",2,2,4,"cvdstrk3",0.052022526
"1971",2,2,5,"cvdstrk3",0.028382606
"1972",2,2,6,"cvdstrk3",0.033223611
"1973",2,3,1,"cvdstrk3",0.027209747
"1974",2,3,2,"cvdstrk3",0.011549067
"1975",2,3,3,"cvdstrk3",0
"1976",2,3,4,"cvdstrk3",0.052790958
"1977",2,3,5,"cvdstrk3",0.019977835
"1978",2,3,6,"cvdstrk3",0.029075849
"1979",4,1,1,"cvdstrk3",0.06133108
"1980",4,1,2,"cvdstrk3",0.051294099
"1981",4,1,3,"cvdstrk3",0.097309151
"1982",4,1,4,"cvdstrk3",0.041700045
"1983",4,1,5,"cvdstrk3",0.069816071
"1984",4,1,6,"cvdstrk3",0.06947933
"1985",4,2,1,"cvdstrk3",0.053796705
"1986",4,2,2,"cvdstrk3",0.050920942
"1987",4,2,3,"cvdstrk3",0.103641184
"1988",4,2,4,"cvdstrk3",0.025493539
"1989",4,2,5,"cvdstrk3",0.045790933
"1990",4,2,6,"cvdstrk3",0.064706621
"1991",4,3,1,"cvdstrk3",0.057460813
"1992",4,3,2,"cvdstrk3",0.051089158
"1993",4,3,3,"cvdstrk3",0.100466498
"1994",4,3,4,"cvdstrk3",0.033510753
"1995",4,3,5,"cvdstrk3",0.061673388
"1996",4,3,6,"cvdstrk3",0.067050117
"1997",5,1,1,"cvdstrk3",0.061346077
"1998",5,1,2,"cvdstrk3",0.054921334
"1999",5,1,3,"cvdstrk3",0
"2000",5,1,4,"cvdstrk3",0.006730993
"2001",5,1,5,"cvdstrk3",0.098146731
"2002",5,1,6,"cvdstrk3",0.056023836
"2003",5,2,1,"cvdstrk3",0.075445549
"2004",5,2,2,"cvdstrk3",0.040089433
"2005",5,2,3,"cvdstrk3",0.057551462
"2006",5,2,4,"cvdstrk3",0.035991667
"2007",5,2,5,"cvdstrk3",0.095333605
"2008",5,2,6,"cvdstrk3",0.068340082
"2009",5,3,1,"cvdstrk3",0.068648367
"2010",5,3,2,"cvdstrk3",0.046753634
"2011",5,3,3,"cvdstrk3",0.030968566
"2012",5,3,4,"cvdstrk3",0.018466538
"2013",5,3,5,"cvdstrk3",0.09724815
"2014",5,3,6,"cvdstrk3",0.062409187
"2015",6,1,1,"cvdstrk3",0.041717897
"2016",6,1,2,"cvdstrk3",0.026520773
"2017",6,1,3,"cvdstrk3",0.03296212
"2018",6,1,4,"cvdstrk3",0.038982824
"2019",6,1,5,"cvdstrk3",0.026783942
"2020",6,1,6,"cvdstrk3",0.037015707
"2021",6,2,1,"cvdstrk3",0.048422393
"2022",6,2,2,"cvdstrk3",0.05728472
"2023",6,2,3,"cvdstrk3",0.044840423
"2024",6,2,4,"cvdstrk3",0.037054999
"2025",6,2,5,"cvdstrk3",0.046172313
"2026",6,2,6,"cvdstrk3",0.045731817
"2027",6,3,1,"cvdstrk3",0.045111532
"2028",6,3,2,"cvdstrk3",0.042887135
"2029",6,3,3,"cvdstrk3",0.038913321
"2030",6,3,4,"cvdstrk3",0.037959676
"2031",6,3,5,"cvdstrk3",0.035534492
"2032",6,3,6,"cvdstrk3",0.041451234
"2033",8,1,1,"cvdstrk3",0.031572174
"2034",8,1,2,"cvdstrk3",0.026463643
"2035",8,1,3,"cvdstrk3",0.036656714
"2036",8,1,4,"cvdstrk3",0.114067404
"2037",8,1,5,"cvdstrk3",0.026438211
"2038",8,1,6,"cvdstrk3",0.035810887
"2039",8,2,1,"cvdstrk3",0.042425667
"2040",8,2,2,"cvdstrk3",0.021773791
"2041",8,2,3,"cvdstrk3",0.045200498
"2042",8,2,4,"cvdstrk3",0.031919312
"2043",8,2,5,"cvdstrk3",0.034099627
"2044",8,2,6,"cvdstrk3",0.041593768
"2045",8,3,1,"cvdstrk3",0.037066258
"2046",8,3,2,"cvdstrk3",0.024161289
"2047",8,3,3,"cvdstrk3",0.040864237
"2048",8,3,4,"cvdstrk3",0.073093886
"2049",8,3,5,"cvdstrk3",0.030635871
"2050",8,3,6,"cvdstrk3",0.038721226
"2051",9,1,1,"cvdstrk3",0.041467994
"2052",9,1,2,"cvdstrk3",0.01943215
"2053",9,1,3,"cvdstrk3",0.072844903
"2054",9,1,4,"cvdstrk3",0.028426052
"2055",9,1,5,"cvdstrk3",0.158158696
"2056",9,1,6,"cvdstrk3",0.044565408
"2057",9,2,1,"cvdstrk3",0.034715999
"2058",9,2,2,"cvdstrk3",0.113538449
"2059",9,2,3,"cvdstrk3",0.090716907
"2060",9,2,4,"cvdstrk3",0.006965208
"2061",9,2,5,"cvdstrk3",0.004542387
"2062",9,2,6,"cvdstrk3",0.049033522
"2063",9,3,1,"cvdstrk3",0.037954042
"2064",9,3,2,"cvdstrk3",0.073249573
"2065",9,3,3,"cvdstrk3",0.081849962
"2066",9,3,4,"cvdstrk3",0.018339335
"2067",9,3,5,"cvdstrk3",0.082941161
"2068",9,3,6,"cvdstrk3",0.046888993
"2069",10,1,1,"cvdstrk3",0.044403028
"2070",10,1,2,"cvdstrk3",0.024416422
"2071",10,1,3,"cvdstrk3",0.014861794
"2072",10,1,4,"cvdstrk3",0.148901224
"2073",10,1,5,"cvdstrk3",0.072568826
"2074",10,1,6,"cvdstrk3",0.044375961
"2075",10,2,1,"cvdstrk3",0.058507654
"2076",10,2,2,"cvdstrk3",0.052258831
"2077",10,2,3,"cvdstrk3",0.037531161
"2078",10,2,4,"cvdstrk3",0.033124531
"2079",10,2,5,"cvdstrk3",0.063508284
"2080",10,2,6,"cvdstrk3",0.054860762
"2081",10,3,1,"cvdstrk3",0.05186422
"2082",10,3,2,"cvdstrk3",0.039513893
"2083",10,3,3,"cvdstrk3",0.027406247
"2084",10,3,4,"cvdstrk3",0.107274116
"2085",10,3,5,"cvdstrk3",0.067163788
"2086",10,3,6,"cvdstrk3",0.049912832
"2087",11,1,1,"cvdstrk3",0.036440481
"2088",11,1,2,"cvdstrk3",0.071022438
"2089",11,1,3,"cvdstrk3",0.309919247
"2090",11,1,4,"cvdstrk3",0.207537081
"2091",11,1,5,"cvdstrk3",0
"2092",11,1,6,"cvdstrk3",0.087153229
"2093",11,2,1,"cvdstrk3",0.015164872
"2094",11,2,2,"cvdstrk3",0.042864505
"2095",11,2,3,"cvdstrk3",0.05309999
"2096",11,2,4,"cvdstrk3",0.04375195
"2097",11,2,5,"cvdstrk3",0.037924945
"2098",11,2,6,"cvdstrk3",0.033263354
"2099",11,3,1,"cvdstrk3",0.025716947
"2100",11,3,2,"cvdstrk3",0.05520086
"2101",11,3,3,"cvdstrk3",0.170286004
"2102",11,3,4,"cvdstrk3",0.12317702
"2103",11,3,5,"cvdstrk3",0.019282569
"2104",11,3,6,"cvdstrk3",0.058424355
"2105",12,1,1,"cvdstrk3",0.067345439
"2106",12,1,2,"cvdstrk3",0.048396132
"2107",12,1,3,"cvdstrk3",0.056683712
"2108",12,1,4,"cvdstrk3",0.01143508
"2109",12,1,5,"cvdstrk3",0.069607079
"2110",12,1,6,"cvdstrk3",0.060209589
"2111",12,2,1,"cvdstrk3",0.046275146
"2112",12,2,2,"cvdstrk3",0.043439763
"2113",12,2,3,"cvdstrk3",0.048823524
"2114",12,2,4,"cvdstrk3",0.053000728
"2115",12,2,5,"cvdstrk3",0.189701928
"2116",12,2,6,"cvdstrk3",0.048141378
"2117",12,3,1,"cvdstrk3",0.056486843
"2118",12,3,2,"cvdstrk3",0.045758874
"2119",12,3,3,"cvdstrk3",0.052651898
"2120",12,3,4,"cvdstrk3",0.033650654
"2121",12,3,5,"cvdstrk3",0.13506746
"2122",12,3,6,"cvdstrk3",0.053956472
"2123",13,1,1,"cvdstrk3",0.054941064
"2124",13,1,2,"cvdstrk3",0.050420571
"2125",13,1,3,"cvdstrk3",0.042351167
"2126",13,1,4,"cvdstrk3",0.020866706
"2127",13,1,5,"cvdstrk3",0.020887811
"2128",13,1,6,"cvdstrk3",0.050409412
"2129",13,2,1,"cvdstrk3",0.043351202
"2130",13,2,2,"cvdstrk3",0.074981374
"2131",13,2,3,"cvdstrk3",0.024417649
"2132",13,2,4,"cvdstrk3",0.034381502
"2133",13,2,5,"cvdstrk3",0.012152741
"2134",13,2,6,"cvdstrk3",0.051002656
"2135",13,3,1,"cvdstrk3",0.048985855
"2136",13,3,2,"cvdstrk3",0.0638275
"2137",13,3,3,"cvdstrk3",0.033260482
"2138",13,3,4,"cvdstrk3",0.027143472
"2139",13,3,5,"cvdstrk3",0.0168017
"2140",13,3,6,"cvdstrk3",0.050717896
"2141",15,1,1,"cvdstrk3",0.03762842
"2142",15,1,2,"cvdstrk3",0
"2143",15,1,3,"cvdstrk3",0.023020929
"2144",15,1,4,"cvdstrk3",0.031102496
"2145",15,1,5,"cvdstrk3",0.031385259
"2146",15,1,6,"cvdstrk3",0.031431768
"2147",15,2,1,"cvdstrk3",0.032526438
"2148",15,2,2,"cvdstrk3",0.123271083
"2149",15,2,3,"cvdstrk3",0.020866701
"2150",15,2,4,"cvdstrk3",0.041949301
"2151",15,2,5,"cvdstrk3",0.044702031
"2152",15,2,6,"cvdstrk3",0.040178777
"2153",15,3,1,"cvdstrk3",0.035330444
"2154",15,3,2,"cvdstrk3",0.054987615
"2155",15,3,3,"cvdstrk3",0.02202112
"2156",15,3,4,"cvdstrk3",0.03689599
"2157",15,3,5,"cvdstrk3",0.037984262
"2158",15,3,6,"cvdstrk3",0.035773068
"2159",16,1,1,"cvdstrk3",0.059597015
"2160",16,1,2,"cvdstrk3",0.092043295
"2161",16,1,3,"cvdstrk3",0.008429548
"2162",16,1,4,"cvdstrk3",0.016161376
"2163",16,1,5,"cvdstrk3",0.02306259
"2164",16,1,6,"cvdstrk3",0.052944544
"2165",16,2,1,"cvdstrk3",0.036011658
"2166",16,2,2,"cvdstrk3",0
"2167",16,2,3,"cvdstrk3",0.007249877
"2168",16,2,4,"cvdstrk3",0.018250995
"2169",16,2,5,"cvdstrk3",0.06799289
"2170",16,2,6,"cvdstrk3",0.032598981
"2171",16,3,1,"cvdstrk3",0.047663132
"2172",16,3,2,"cvdstrk3",0.059582918
"2173",16,3,3,"cvdstrk3",0.007832852
"2174",16,3,4,"cvdstrk3",0.017342837
"2175",16,3,5,"cvdstrk3",0.036878971
"2176",16,3,6,"cvdstrk3",0.042711832
"2177",17,1,1,"cvdstrk3",0.036961575
"2178",17,1,2,"cvdstrk3",0.040654558
"2179",17,1,3,"cvdstrk3",0.013471759
"2180",17,1,4,"cvdstrk3",0.008188064
"2181",17,1,5,"cvdstrk3",0.0416591
"2182",17,1,6,"cvdstrk3",0.032146607
"2183",17,2,1,"cvdstrk3",0.031828583
"2184",17,2,2,"cvdstrk3",0.05585076
"2185",17,2,3,"cvdstrk3",0.015771807
"2186",17,2,4,"cvdstrk3",0.0107455
"2187",17,2,5,"cvdstrk3",0.009440874
"2188",17,2,6,"cvdstrk3",0.031552889
"2189",17,3,1,"cvdstrk3",0.03431803
"2190",17,3,2,"cvdstrk3",0.048919505
"2191",17,3,3,"cvdstrk3",0.014683908
"2192",17,3,4,"cvdstrk3",0.009238685
"2193",17,3,5,"cvdstrk3",0.024714271
"2194",17,3,6,"cvdstrk3",0.031840856
"2195",18,1,1,"cvdstrk3",0.047290013
"2196",18,1,2,"cvdstrk3",0.060093465
"2197",18,1,3,"cvdstrk3",0.033689446
"2198",18,1,4,"cvdstrk3",0.028968576
"2199",18,1,5,"cvdstrk3",0.025115129
"2200",18,1,6,"cvdstrk3",0.046758759
"2201",18,2,1,"cvdstrk3",0.052090355
"2202",18,2,2,"cvdstrk3",0.043732501
"2203",18,2,3,"cvdstrk3",0.008776293
"2204",18,2,4,"cvdstrk3",0.018019139
"2205",18,2,5,"cvdstrk3",0.221582678
"2206",18,2,6,"cvdstrk3",0.050108414
"2207",18,3,1,"cvdstrk3",0.049776972
"2208",18,3,2,"cvdstrk3",0.05135642
"2209",18,3,3,"cvdstrk3",0.020486189
"2210",18,3,4,"cvdstrk3",0.02504755
"2211",18,3,5,"cvdstrk3",0.125998965
"2212",18,3,6,"cvdstrk3",0.048487842
"2213",19,1,1,"cvdstrk3",0.042921837
"2214",19,1,2,"cvdstrk3",0.028073137
"2215",19,1,3,"cvdstrk3",0.00705468
"2216",19,1,4,"cvdstrk3",0.035503948
"2217",19,1,5,"cvdstrk3",0.194297489
"2218",19,1,6,"cvdstrk3",0.042163087
"2219",19,2,1,"cvdstrk3",0.048509202
"2220",19,2,2,"cvdstrk3",0
"2221",19,2,3,"cvdstrk3",0.007002181
"2222",19,2,4,"cvdstrk3",0
"2223",19,2,5,"cvdstrk3",0.068093364
"2224",19,2,6,"cvdstrk3",0.044557891
"2225",19,3,1,"cvdstrk3",0.045767162
"2226",19,3,2,"cvdstrk3",0.014816504
"2227",19,3,3,"cvdstrk3",0.007024777
"2228",19,3,4,"cvdstrk3",0.020927768
"2229",19,3,5,"cvdstrk3",0.10817667
"2230",19,3,6,"cvdstrk3",0.043387293
"2231",20,1,1,"cvdstrk3",0.05272517
"2232",20,1,2,"cvdstrk3",0.094392631
"2233",20,1,3,"cvdstrk3",0.020565189
"2234",20,1,4,"cvdstrk3",0.005843263
"2235",20,1,5,"cvdstrk3",0.038995064
"2236",20,1,6,"cvdstrk3",0.049714377
"2237",20,2,1,"cvdstrk3",0.041803902
"2238",20,2,2,"cvdstrk3",0.038086821
"2239",20,2,3,"cvdstrk3",0.067136233
"2240",20,2,4,"cvdstrk3",0.015121307
"2241",20,2,5,"cvdstrk3",0.022695906
"2242",20,2,6,"cvdstrk3",0.042570283
"2243",20,3,1,"cvdstrk3",0.04713773
"2244",20,3,2,"cvdstrk3",0.065201915
"2245",20,3,3,"cvdstrk3",0.042400822
"2246",20,3,4,"cvdstrk3",0.010526445
"2247",20,3,5,"cvdstrk3",0.031307424
"2248",20,3,6,"cvdstrk3",0.04609331
"2249",21,1,1,"cvdstrk3",0.063103296
"2250",21,1,2,"cvdstrk3",0.058767361
"2251",21,1,3,"cvdstrk3",0.027342518
"2252",21,1,4,"cvdstrk3",0.064550811
"2253",21,1,5,"cvdstrk3",0.087677848
"2254",21,1,6,"cvdstrk3",0.062054996
"2255",21,2,1,"cvdstrk3",0.061406671
"2256",21,2,2,"cvdstrk3",0.0476868
"2257",21,2,3,"cvdstrk3",0.010048224
"2258",21,2,4,"cvdstrk3",0.0248037
"2259",21,2,5,"cvdstrk3",0.050941588
"2260",21,2,6,"cvdstrk3",0.058158184
"2261",21,3,1,"cvdstrk3",0.062224812
"2262",21,3,2,"cvdstrk3",0.0530465
"2263",21,3,3,"cvdstrk3",0.018292954
"2264",21,3,4,"cvdstrk3",0.047875133
"2265",21,3,5,"cvdstrk3",0.074446096
"2266",21,3,6,"cvdstrk3",0.060049919
"2267",22,1,1,"cvdstrk3",0.044122548
"2268",22,1,2,"cvdstrk3",0.046669845
"2269",22,1,3,"cvdstrk3",0.008716353
"2270",22,1,4,"cvdstrk3",0.033926875
"2271",22,1,5,"cvdstrk3",0.02772683
"2272",22,1,6,"cvdstrk3",0.0420852
"2273",22,2,1,"cvdstrk3",0.038381925
"2274",22,2,2,"cvdstrk3",0.048414691
"2275",22,2,3,"cvdstrk3",0.042761453
"2276",22,2,4,"cvdstrk3",0.127014685
"2277",22,2,5,"cvdstrk3",0.046528978
"2278",22,2,6,"cvdstrk3",0.04362984
"2279",22,3,1,"cvdstrk3",0.041174915
"2280",22,3,2,"cvdstrk3",0.047645118
"2281",22,3,3,"cvdstrk3",0.022663407
"2282",22,3,4,"cvdstrk3",0.075463824
"2283",22,3,5,"cvdstrk3",0.035448883
"2284",22,3,6,"cvdstrk3",0.042886982
"2285",23,1,1,"cvdstrk3",0.040921998
"2286",23,1,2,"cvdstrk3",0
"2287",23,1,3,"cvdstrk3",0.012363922
"2288",23,1,4,"cvdstrk3",0.032023569
"2289",23,1,5,"cvdstrk3",0.049082163
"2290",23,1,6,"cvdstrk3",0.040044963
"2291",23,2,1,"cvdstrk3",0.032016861
"2292",23,2,2,"cvdstrk3",0.229129959
"2293",23,2,3,"cvdstrk3",0.039582528
"2294",23,2,4,"cvdstrk3",0.150482792
"2295",23,2,5,"cvdstrk3",0.029636769
"2296",23,2,6,"cvdstrk3",0.034283098
"2297",23,3,1,"cvdstrk3",0.036222175
"2298",23,3,2,"cvdstrk3",0.073958499
"2299",23,3,3,"cvdstrk3",0.024646393
"2300",23,3,4,"cvdstrk3",0.072014262
"2301",23,3,5,"cvdstrk3",0.041698139
"2302",23,3,6,"cvdstrk3",0.037052053
"2303",24,1,1,"cvdstrk3",0.053651609
"2304",24,1,2,"cvdstrk3",0.055595477
"2305",24,1,3,"cvdstrk3",0.021913813
"2306",24,1,4,"cvdstrk3",0.026217187
"2307",24,1,5,"cvdstrk3",0.04555224
"2308",24,1,6,"cvdstrk3",0.048761677
"2309",24,2,1,"cvdstrk3",0.043078797
"2310",24,2,2,"cvdstrk3",0.041455178
"2311",24,2,3,"cvdstrk3",0.029503383
"2312",24,2,4,"cvdstrk3",0.008603563
"2313",24,2,5,"cvdstrk3",0.219723282
"2314",24,2,6,"cvdstrk3",0.040774396
"2315",24,3,1,"cvdstrk3",0.048174647
"2316",24,3,2,"cvdstrk3",0.047833786
"2317",24,3,3,"cvdstrk3",0.025462876
"2318",24,3,4,"cvdstrk3",0.01706799
"2319",24,3,5,"cvdstrk3",0.142841782
"2320",24,3,6,"cvdstrk3",0.044585196
"2321",25,1,1,"cvdstrk3",0.03821491
"2322",25,1,2,"cvdstrk3",0.067223621
"2323",25,1,3,"cvdstrk3",0.050257527
"2324",25,1,4,"cvdstrk3",0.164588497
"2325",25,1,5,"cvdstrk3",0.066989978
"2326",25,1,6,"cvdstrk3",0.052066648
"2327",25,2,1,"cvdstrk3",0.043580579
"2328",25,2,2,"cvdstrk3",0.017531814
"2329",25,2,3,"cvdstrk3",0.066683312
"2330",25,2,4,"cvdstrk3",0.037104262
"2331",25,2,5,"cvdstrk3",0.001992614
"2332",25,2,6,"cvdstrk3",0.043202186
"2333",25,3,1,"cvdstrk3",0.041045485
"2334",25,3,2,"cvdstrk3",0.040616809
"2335",25,3,3,"cvdstrk3",0.058742018
"2336",25,3,4,"cvdstrk3",0.10053726
"2337",25,3,5,"cvdstrk3",0.030111719
"2338",25,3,6,"cvdstrk3",0.047409098
"2339",26,1,1,"cvdstrk3",0.054978725
"2340",26,1,2,"cvdstrk3",0.0510811
"2341",26,1,3,"cvdstrk3",0.014805687
"2342",26,1,4,"cvdstrk3",0.203034198
"2343",26,1,5,"cvdstrk3",0.05545079
"2344",26,1,6,"cvdstrk3",0.058747519
"2345",26,2,1,"cvdstrk3",0.048817512
"2346",26,2,2,"cvdstrk3",0.061169243
"2347",26,2,3,"cvdstrk3",0.014850961
"2348",26,2,4,"cvdstrk3",0.019684022
"2349",26,2,5,"cvdstrk3",0.136922246
"2350",26,2,6,"cvdstrk3",0.049178288
"2351",26,3,1,"cvdstrk3",0.051808645
"2352",26,3,2,"cvdstrk3",0.056522478
"2353",26,3,3,"cvdstrk3",0.014829589
"2354",26,3,4,"cvdstrk3",0.113237192
"2355",26,3,5,"cvdstrk3",0.096227703
"2356",26,3,6,"cvdstrk3",0.053797756
"2357",27,1,1,"cvdstrk3",0.035280642
"2358",27,1,2,"cvdstrk3",0.038997022
"2359",27,1,3,"cvdstrk3",0.063396179
"2360",27,1,4,"cvdstrk3",0.030988806
"2361",27,1,5,"cvdstrk3",0
"2362",27,1,6,"cvdstrk3",0.036232594
"2363",27,2,1,"cvdstrk3",0.029430301
"2364",27,2,2,"cvdstrk3",0.031615173
"2365",27,2,3,"cvdstrk3",0.077401776
"2366",27,2,4,"cvdstrk3",0.004603556
"2367",27,2,5,"cvdstrk3",0.049401429
"2368",27,2,6,"cvdstrk3",0.030215951
"2369",27,3,1,"cvdstrk3",0.032290885
"2370",27,3,2,"cvdstrk3",0.035263159
"2371",27,3,3,"cvdstrk3",0.069956419
"2372",27,3,4,"cvdstrk3",0.017984797
"2373",27,3,5,"cvdstrk3",0.029642486
"2374",27,3,6,"cvdstrk3",0.033171803
"2375",28,1,1,"cvdstrk3",0.043808832
"2376",28,1,2,"cvdstrk3",0.086344682
"2377",28,1,3,"cvdstrk3",0.052378915
"2378",28,1,4,"cvdstrk3",0
"2379",28,1,5,"cvdstrk3",0.547778931
"2380",28,1,6,"cvdstrk3",0.064507975
"2381",28,2,1,"cvdstrk3",0.062164241
"2382",28,2,2,"cvdstrk3",0.058220731
"2383",28,2,3,"cvdstrk3",0
"2384",28,2,4,"cvdstrk3",0.125551733
"2385",28,2,5,"cvdstrk3",0.006016641
"2386",28,2,6,"cvdstrk3",0.060239513
"2387",28,3,1,"cvdstrk3",0.053252846
"2388",28,3,2,"cvdstrk3",0.070674832
"2389",28,3,3,"cvdstrk3",0.034411994
"2390",28,3,4,"cvdstrk3",0.061767587
"2391",28,3,5,"cvdstrk3",0.406206481
"2392",28,3,6,"cvdstrk3",0.062279735
"2393",29,1,1,"cvdstrk3",0.06283555
"2394",29,1,2,"cvdstrk3",0.060459095
"2395",29,1,3,"cvdstrk3",0.040126093
"2396",29,1,4,"cvdstrk3",0.035736333
"2397",29,1,5,"cvdstrk3",0.097966287
"2398",29,1,6,"cvdstrk3",0.061374696
"2399",29,2,1,"cvdstrk3",0.047851285
